"","id","speaker_id","transcript_id","gloss","part_of_speech","target_child_id"
"277",3776532,5482,9581,"the bus driver drove away just when I was getting to the bus","det:art n n v adv adv conj pro:sub aux part prep det:art n",5482
"278",3776533,5482,9580,"no","co",5482
"279",3776555,5482,9578,"and so his dad and mom started running back to that spot","coord co det:poss n coord n v part adv prep pro:dem n",5482
"280",3776582,5482,9581,"okay substitute bus driver doesn't really know that much","co n n n mod adv v pro:dem qn",5482
"281",3776593,5482,9582,"one tuesday gosh I forgot","det:num n",5482
"282",3776597,5482,9578,"and they didn't see the aliens o aliens or the spaceship","coord pro:sub mod v det:art n coord det:art",5482
"283",3776615,5482,9581,"the end","det:art n",5482
"284",3776632,5482,9581,"one day this um parents said you know you kids are just pot couch potatos","det:num n pro:dem n v pro:per v pro:per n aux adj n n",5482
"285",3776636,5482,9578,"so his parents said you must be full of it","co det:poss n v pro:per mod cop adj prep pro:per",5482
"286",3776657,5482,9582,"they asked their mom if they want eat it at Mcdonalds","pro:sub v det:poss n conj pro:sub v v pro:per prep n:prop",5482
"287",3776676,5482,9578,"and then Nicky s tried to tell them no I'm not","coord adv:tem n:prop v inf v pro:obj qn pro:sub neg",5482
"288",3776684,5482,9581,"you need to get outside and rejoin the world","pro:per v inf v adv coord v det:art n",5482
"289",3776696,5482,9582,"and when they got there they ordered","coord conj pro:sub v adv pro:sub v",5482
"290",3776715,5482,9578,"and then the spaceship came back and Nicky I mean and Melissa was was and the alien as ja alien alien like them","coord adv:tem det:art v adv coord n:prop n:prop cop coord det:art n prep pro:obj",5482
"291",3776719,5482,9581,"all you never know what uh amazing things lie in within the world","pro:per adv v det:int n:gerund n n prep det:art n",5482
"292",3776727,5482,9582,"and the mom forgot the money at home on the kitchen table","coord det:art n v det:art n prep n prep det:art n n",5482
"293",3776762,5482,9581,"yeah I bet outside one of the but um Lisa said yeah I bet outside of the world dd that's more interesting","n:prop v co pro:sub v adv prep det:art n pro:rel adv part",5482
"294",3776777,5482,9582,"that's all I remember","pro:dem pro:indef pro:sub v",5482
"295",3776796,5482,9578,"but Nicky didn't know that","conj n:prop mod v pro:dem",5482
"296",3776799,5482,9582,"one morning this boy woke up out of m got out of his bed","det:num n pro:dem n v adv v adv prep det:poss n",5482
"297",3776820,5482,9578,"so he ran home and got his parents","co pro:sub v n coord v det:poss n",5482
"298",3776836,5482,9581,"so their parents sent Lisa and John out on an adventure","co det:poss n v n:prop coord n:prop adv prep det:art n",5482
"299",3776841,5482,9578,"and his parents came","coord det:poss n v",5482
"300",3776850,5482,9582,"he went to the kitchen poured him some milk for breakfast breakfast","pro:sub v prep det:art n v pro:obj qn n prep n",5482
"301",3776864,5482,9578,"and they saw the aliens","coord pro:sub v det:art n",5482
"302",3776875,5482,9581,"when they were uh very hungry they were gonna try to get some blueberries","conj pro:sub cop adv adj pro:sub aux part v inf v qn n",5482
"303",3776888,5482,9578,"and they and his parents said okay tell me which one of them is Melissa","coord det:poss n v adj v pro:obj pro:rel det:num prep pro:obj aux n:prop",5482
"304",3776892,5482,9582,"and he done spilled the milk","coord pro:sub part v det:art n",5482
"305",3776926,5482,9581,"so when they were looking for some they saw a ship land","co conj pro:sub aux part prep qn pro:sub v det:art n n",5482
"306",3776932,5482,9582,"and h he was going and he was going to tie his shoes for school","coord pro:sub aux part inf v det:poss n prep n",5482
"307",3776944,5482,9578,"and and Nicky said I don't know which one is Melissa","coord n:prop v pro:sub mod v pro:rel pro:indef cop n:prop",5482
"308",3776973,5482,9581,"oh yay","co co",5482
"309",3776983,5482,9578,"all I know is that she went on a spaceship and went went went up to the sky","pro:indef pro:sub v aux pro:rel pro:sub v prep det:art coord v adv prep det:art n",5482
"310",3776986,5482,9582,"and the strung broke","coord det:art part adj",5482
"311",3776993,5482,9581,"now we can find some new land to live on instead of that destroyed planet","adv pro:sub mod v qn adj n inf v prep adv prep det:dem part n",5482
"312",3777010,5482,9582,"and he was going to catch the bus","coord pro:sub aux part inf v det:art n",5482
"313",3777040,5482,9582,"but he done missed the bus","conj pro:sub part v det:art n",5482
"314",3777041,5482,9581,"Lisa wanted to go meet them because they never saw them before","n:prop v inf v v pro:obj conj pro:sub adv v pro:obj adv",5482
"315",3777067,5482,9578,"and his parents said ooh let's just go home and have dinner","coord det:poss n v v v adv v n coord v n",5482
"316",3777071,5482,9582,"and the bus was already going to school","coord det:art n cop adv part prep n",5482
"317",3777080,5482,9583,"um they oh wanted to go to Mcdonalds","pro:sub v inf v prep n:prop",5482
"318",3777094,5482,9581,"and she wanted to give them a nice greeting","coord pro:sub v inf v pro:obj det:art adj n:gerund",5482
"319",3777117,5482,9582,"and he walked on to school","coord pro:sub v adv prep n",5482
"320",3777124,5482,9578,"so they left Melissa with the aliens","co pro:sub v n:prop prep det:art n",5482
"321",3777134,5482,9581,"but brother tried to stop her","conj n v inf v pro:obj",5482
"322",3777151,5482,9583,"and the mom ne mom told them to get in the car","coord det:art n v pro:obj inf v prep det:art n",5482
"323",3777152,5482,9582,"and the teacher was standing right there at the door","coord det:art n aux part adv adv prep det:art n",5482
"324",3777157,5482,9581,"but she went anyway","conj pro:sub v adv",5482
"325",3777179,5482,9581,"she said hi","pro:sub v co",5482
"326",3777186,5482,9582,"and he walked in the school","coord pro:sub v prep det:art n",5482
"327",3777201,5482,9581,"hello","co",5482
"328",3777206,5482,9585,"they wanted to go to Mcdonalds","pro:sub v inf v prep n:prop",5482
"329",3777212,5482,9581,"we thought this planet I thought you said this planet was deserted","pro:sub v pro:per v pro:dem n aux part",5482
"330",3777218,5482,9582,"one tues this girl and this boy were walking to the woods","pro:dem n coord pro:dem n aux part prep det:art n",5482
"331",3777242,5482,9585,"and um then when they got there um her brother ordered a cheeseburger and a supersized banana milkshake","coord adv:tem conj pro:sub v adv det:poss n v det:art coord det:art part n",5482
"332",3777244,5482,9583,"and they drove at Mcdonalds","coord pro:sub v prep n:prop",5482
"333",3777254,5482,9581,"I thought it was","pro:sub v pro:per cop",5482
"334",3777272,5482,9583,"and um they ordered um","coord pro:sub v",5482
"335",3777273,5482,9581,"oh","co",5482
"336",3777280,5482,9582,"this saw this flying saucer","v pro:dem part n",5482
"337",3777285,5482,9581,"hey get away","co aux adv",5482
"338",3777301,5482,9582,"it landed in the woods","pro:per v prep det:art n",5482
"339",3777303,5482,9581,"you never know if they have any secret powers within them","pro:per adv v conj pro:sub v qn n n prep pro:obj",5482
"340",3777304,5482,9585,"and her mom ordered a salad","coord det:poss n v det:art n",5482
"341",3777320,5482,9582,"uh I think it was a s brother alien a m dad alien a mom alien and a brother alien and a dog","pro:sub v pro:per cop det:art n adj det:art n adj det:art n n coord det:art n n coord det:art n",5482
"342",3777321,5482,9583,"um salad and kidsmeal","n coord",5482
"343",3777334,5482,9584,"one time um the mother was thinking that why don't they take their um their children out t for dinner","det:num n det:art n aux part pro:rel adv:int mod pro:sub v det:poss n adv prep n",5482
"344",3777337,5482,9585,"then then she ordered a Big_Mac happymeal and a chocolate ice+cream cone","adv:tem adv:tem pro:sub v det:art n:prop coord det:art n n",5482
"345",3777347,5482,9581,"so they said no we don't","co pro:sub v co pro:sub mod",5482
"346",3777349,5482,9583,"and her mom left her wallet um in the kitchen","coord det:poss n adj det:poss n prep det:art n",5482
"347",3777379,5482,9581,"but we wish we do","conj pro:sub v pro:sub v",5482
"348",3777385,5482,9585,"but the then her mother forgot the money","conj adv:tem det:poss n v det:art n",5482
"349",3777396,5482,9583,"um the k kid was woke up late","det:art n v adv adj",5482
"350",3777400,5482,9584,"and they said yeah okay","coord pro:sub v co co",5482
"351",3777401,5482,9582,"they went to the walk into","pro:sub v prep det:art n prep",5482
"352",3777408,5482,9581,"oh well","co co",5482
"353",3777413,5482,9585,"one day this boy woke up","det:num n pro:dem n v adv",5482
"354",3777423,5482,9584,"so then after that their mother went inside their room and asked them what do you guys wanna um what do you wanna eat","adv adv:tem prep pro:dem det:poss n v prep det:poss n coord v pro:obj pro:int mod pro:per v v",5482
"355",3777427,5482,9581,"if there's other things we don't wanna take up other people's space","conj pro:exist qn n pro:sub mod v v adv pro:indef n n",5482
"356",3777431,5482,9582,"and they saw these aliens","coord pro:sub v pro:dem n",5482
"357",3777435,5482,9583,"and he spilled his milk","coord pro:sub v det:poss n",5482
"358",3777440,5482,9585,"and he was late for school","coord pro:sub cop adj prep n",5482
"359",3777451,5482,9582,"and they were packing they were moving ar","coord pro:sub aux part",5482
"360",3777458,5482,9583,"and when he was tying his shoe h his shoelace broke","coord conj pro:sub aux part det:poss n det:poss adj",5482
"361",3777469,5482,9585,"he has um he was rushing through his breakfast spilling the milk everywhere","pro:sub aux part prep det:poss n part det:art n n",5482
"362",3777477,5482,9581,"so they all went back in the spaceship and left","co pro:sub post v adv prep det:art coord v",5482
"363",3777481,5482,9582,"they parked the flying saucer","pro:sub v det:art part n",5482
"364",3777486,5482,9586,"when their mother um when their mother came back home they as she asked we're gonna go out to eat","conj det:poss n v adv n pro:sub v pro:sub part v adv inf v",5482
"365",3777492,5482,9583,"and when he went outside the bus schoolbus left him","coord conj pro:sub v adv v pro:obj",5482
"366",3777504,5482,9582,"and they were moving into the woods","coord pro:sub aux part prep det:art n",5482
"367",3777514,5482,9581,"so the brother and um the sister quickly ran home told their mom and dad and led them to the same place","co det:art n coord det:art n adv v adv v det:poss n coord n coord v pro:obj prep det:art adj n",5482
"368",3777519,5482,9584,"and they said this uh and they cried out Mcdonalds Mcdonalds Mcdonalds","coord pro:sub v adv n:prop n:prop n:prop",5482
"369",3777520,5482,9585,"then then he was trying to to get his shoe on","adv:tem pro:sub aux part inf v det:poss n adv",5482
"370",3777527,5482,9582,"and so they can eat","coord co pro:sub mod v",5482
"371",3777541,5482,9583,"and he was late","coord pro:sub cop adj",5482
"372",3777550,5482,9582,"and the girl wanted to go talk to them","coord det:art n v inf v n prep pro:obj",5482
"373",3777560,5482,9583,"um the boy and the girl was having park","det:art n coord det:art n aux part n",5482
"374",3777563,5482,9585,"and then he broke one of the laces","coord adv:tem pro:sub v pro:indef prep det:art n",5482
"375",3777585,5482,9582,"but the boy tried to n the boy stopped her","conj det:art n part pro:obj",5482
"376",3777594,5482,9583,"and spaceship came down","coord v adv",5482
"377",3777599,5482,9581,"but when they got back there the aliens were already outside of the atmosphere","conj conj pro:sub v adv adv det:art n cop adv adv prep det:art n",5482
"378",3777606,5482,9585,"then he missed the bus","adv:tem pro:sub v det:art n",5482
"379",3777615,5482,9586,"and she and then she said where do you guys want to eat","coord adv:tem pro:sub v adv:int mod pro:per n v inf v",5482
"380",3777619,5482,9583,"and they saw s s aliens getting off the spaceship","coord pro:sub v n part prep det:art",5482
"381",3777632,5482,9582,"and he said no she said I wanna go talk to them","pro:sub v pro:sub v v n prep pro:obj",5482
"382",3777636,5482,9585,"he had to run to school","pro:sub v inf v prep n",5482
"383",3777652,5482,9584,"then after that the mother was um just just grabbed her car keys and started and then got out of the house and then get in her car and started driving","adv:tem conj det:dem det:art n adv part det:poss n n coord adv:tem v adv prep det:art n coord adv:tem v prep det:poss n coord v n:gerund",5482
"384",3777657,5482,9585,"and then his teacher said he's late","coord adv:tem det:poss n v pro:sub adj",5482
"385",3777660,5482,9583,"and they had a s alien dog","coord pro:sub v det:art n n",5482
"386",3777664,5482,9581,"but they left a l something dropped from their spaceship","conj pro:indef v prep det:poss",5482
"387",3777674,5482,9586,"and they both yelled um Mcdonalds","coord pro:sub post v n:prop",5482
"388",3777684,5482,9582,"the boy said no","det:art n v co",5482
"389",3777686,5482,9585,"one day this boy and this girl were walking through the woods","det:num n pro:dem n coord pro:dem n aux part prep det:art n",5482
"390",3777696,5482,9583,"and they thought they was moving that th the country","coord pro:sub v pro:sub aux part pro:rel det:art n",5482
